id_Venda,fk_Cliente,fk_Produto,fk_Loja,Quantidade,dt_Venda
766979-7865826879-vd37811,3088,29,3,27,2023-12-12
766979-7865826879-vd37812,912,6,1,23,2023-12-12
766979-7865826879-vd37813,1697,88,3,20,2023-12-12
766979-7865826879-vd37814,2091,73,1,33,2023-12-12
766979-7865826879-vd37815,375,99,4,12,2023-12-12
766979-7865826879-vd37816,1123,131,3,20,2023-12-12
766979-7865826879-vd37817,1921,133,1,8,2023-12-12
766979-7865826879-vd37818,3583,129,4,3,2023-12-12
766979-7865826879-vd37819,466,49,5,30,2023-12-12
766979-7865826879-vd37820,3312,90,1,9,2023-12-12
766979-7865826879-vd37821,3121,68,4,9,2023-12-12
766979-7865826879-vd37822,2717,131,1,1,2023-12-12
766979-7865826879-vd37823,787,90,2,9,2023-12-12
766979-7865826879-vd37824,3006,90,4,11,2023-12-12
766979-7865826879-vd37825,3877,78,2,9,2023-12-12
766979-7865826879-vd37826,153,70,4,2,2023-12-12
766979-7865826879-vd37827,3352,58,5,13,2023-12-12
766979-7865826879-vd37828,1324,87,2,29,2023-12-12
766979-7865826879-vd37829,862,90,5,24,2023-12-12
766979-7865826879-vd37830,1306,69,4,25,2023-12-12
766979-7865826879-vd37831,3410,99,4,34,2023-12-12
766979-7865826879-vd37832,105,107,1,19,2023-12-12
766979-7865826879-vd37833,950,48,5,29,2023-12-12
766979-7865826879-vd37834,1165,87,2,1,2023-12-12
766979-7865826879-vd37835,1345,130,1,2,2023-12-12
766979-7865826879-vd37836,2485,34,5,11,2023-12-12
766979-7865826879-vd37837,1937,67,5,20,2023-12-12
766979-7865826879-vd37838,2851,104,2,7,2023-12-12
766979-7865826879-vd37839,393,61,1,8,2023-12-12
766979-7865826879-vd37840,3576,131,1,34,2023-12-12
766979-7865826879-vd37841,3846,78,2,20,2023-12-12
766979-7865826879-vd37842,3709,123,4,32,2023-12-12
766979-7865826879-vd37843,1929,39,2,30,2023-12-12
766979-7865826879-vd37844,1761,83,3,5,2023-12-12
766979-7865826879-vd37845,108,86,5,24,2023-12-12
766979-7865826879-vd37846,3688,77,1,3,2023-12-12
766979-7865826879-vd37847,3471,26,4,29,2023-12-12
766979-7865826879-vd37848,3264,77,4,14,2023-12-12
766979-7865826879-vd37849,1391,73,1,22,2023-12-12
766979-7865826879-vd37850,3400,87,3,35,2023-12-12
766979-7865826879-vd37851,1409,129,2,27,2023-12-12
766979-7865826879-vd37852,2363,138,1,4,2023-12-12
766979-7865826879-vd37853,175,77,3,12,2023-12-12
766979-7865826879-vd37854,3380,62,2,1,2023-12-12
766979-7865826879-vd37855,675,54,2,23,2023-12-12
766979-7865826879-vd37856,765,130,4,18,2023-12-12
766979-7865826879-vd37857,425,137,4,18,2023-12-12
766979-7865826879-vd37858,1889,83,1,8,2023-12-12
766979-7865826879-vd37859,1449,36,4,3,2023-12-12
766979-7865826879-vd37860,2472,83,3,31,2023-12-12
766979-7865826879-vd37861,743,131,3,27,2023-12-12
766979-7865826879-vd37862,3789,6,4,11,2023-12-12
766979-7865826879-vd37863,2870,129,2,33,2023-12-12
766979-7865826879-vd37864,982,2,2,1,2023-12-12
766979-7865826879-vd37865,2670,129,1,6,2023-12-12
766979-7865826879-vd37866,1559,16,4,32,2023-12-12
766979-7865826879-vd37867,1675,49,3,15,2023-12-12
766979-7865826879-vd37868,1499,117,4,9,2023-12-12
766979-7865826879-vd37869,250,107,5,18,2023-12-12
766979-7865826879-vd37870,2679,88,5,28,2023-12-12
766979-7865826879-vd37871,3300,25,3,15,2023-12-12
766979-7865826879-vd37872,3490,104,5,11,2023-12-12
766979-7865826879-vd37873,2798,115,4,4,2023-12-12
766979-7865826879-vd37874,1708,6,2,23,2023-12-12
766979-7865826879-vd37875,2426,21,2,21,2023-12-12
766979-7865826879-vd37876,2631,101,1,13,2023-12-12
766979-7865826879-vd37877,3387,6,5,35,2023-12-12
766979-7865826879-vd37878,1773,17,2,32,2023-12-12
766979-7865826879-vd37879,304,25,1,31,2023-12-12
766979-7865826879-vd37880,2286,101,3,6,2023-12-12
766979-7865826879-vd37881,1426,64,5,4,2023-12-12
766979-7865826879-vd37882,296,130,2,6,2023-12-12
766979-7865826879-vd37883,1730,123,1,4,2023-12-12
766979-7865826879-vd37884,2955,104,1,29,2023-12-12
766979-7865826879-vd37885,768,77,5,12,2023-12-12
766979-7865826879-vd37886,3953,90,1,11,2023-12-12
766979-7865826879-vd37887,1334,78,4,31,2023-12-12
766979-7865826879-vd37888,829,41,3,32,2023-12-12
766979-7865826879-vd37889,2086,91,1,3,2023-12-12
766979-7865826879-vd37890,2540,88,4,31,2023-12-12
766979-7865826879-vd37891,3792,78,5,33,2023-12-12
766979-7865826879-vd37892,993,28,1,17,2023-12-12
766979-7865826879-vd37893,415,113,3,13,2023-12-12
766979-7865826879-vd37894,2936,33,5,18,2023-12-12
766979-7865826879-vd37895,650,26,1,13,2023-12-12
766979-7865826879-vd37896,1105,83,5,1,2023-12-12
766979-7865826879-vd37897,1619,77,3,29,2023-12-12
766979-7865826879-vd37898,1862,24,4,12,2023-12-12
766979-7865826879-vd37899,3498,133,5,24,2023-12-12
766979-7865826879-vd37900,2718,77,1,10,2023-12-12
766979-7865826879-vd37901,3728,48,2,27,2023-12-12
766979-7865826879-vd37902,3076,69,3,16,2023-12-12
766979-7865826879-vd37903,1438,91,4,1,2023-12-12
766979-7865826879-vd37904,2367,38,3,21,2023-12-12
766979-7865826879-vd37905,144,78,4,22,2023-12-12
766979-7865826879-vd37906,838,20,3,11,2023-12-12
766979-7865826879-vd37907,1837,47,5,13,2023-12-12
766979-7865826879-vd37908,508,32,4,34,2023-12-12
766979-7865826879-vd37909,3859,39,2,24,2023-12-13
766979-7865826879-vd37910,2900,104,2,1,2023-12-13
766979-7865826879-vd37911,1636,123,3,14,2023-12-13
766979-7865826879-vd37912,732,129,2,25,2023-12-13
766979-7865826879-vd37913,3731,78,4,27,2023-12-13
766979-7865826879-vd37914,735,49,1,2,2023-12-13
766979-7865826879-vd37915,3513,129,3,31,2023-12-13
766979-7865826879-vd37916,698,38,2,3,2023-12-13
766979-7865826879-vd37917,3071,90,2,12,2023-12-13
766979-7865826879-vd37918,884,129,4,30,2023-12-13
766979-7865826879-vd37919,2327,25,5,17,2023-12-13
766979-7865826879-vd37920,1408,124,1,34,2023-12-13
766979-7865826879-vd37921,695,26,5,5,2023-12-13
766979-7865826879-vd37922,817,83,5,35,2023-12-13
766979-7865826879-vd37923,3342,52,5,27,2023-12-13
766979-7865826879-vd37924,1666,117,4,11,2023-12-13
766979-7865826879-vd37925,1751,121,2,28,2023-12-13
766979-7865826879-vd37926,3206,26,2,30,2023-12-13
766979-7865826879-vd37927,1345,60,5,26,2023-12-13
766979-7865826879-vd37928,1414,77,3,15,2023-12-13
766979-7865826879-vd37929,3662,44,3,21,2023-12-13
766979-7865826879-vd37930,3053,49,2,4,2023-12-13
766979-7865826879-vd37931,3059,21,4,12,2023-12-13
766979-7865826879-vd37932,2134,78,5,6,2023-12-13
766979-7865826879-vd37933,3388,27,1,13,2023-12-13
766979-7865826879-vd37934,543,24,2,10,2023-12-13
766979-7865826879-vd37935,2413,78,3,32,2023-12-13
766979-7865826879-vd37936,275,36,1,35,2023-12-13
766979-7865826879-vd37937,1629,31,5,26,2023-12-13
766979-7865826879-vd37938,409,62,2,11,2023-12-13
766979-7865826879-vd37939,1449,78,1,17,2023-12-13
766979-7865826879-vd37940,41,31,2,12,2023-12-13
766979-7865826879-vd37941,2055,37,5,13,2023-12-13
766979-7865826879-vd37942,1460,33,1,34,2023-12-13
766979-7865826879-vd37943,2617,36,4,2,2023-12-13
766979-7865826879-vd37944,2198,113,3,21,2023-12-13
766979-7865826879-vd37945,1836,125,5,21,2023-12-13
766979-7865826879-vd37946,110,77,3,20,2023-12-13
766979-7865826879-vd37947,2586,22,3,24,2023-12-13
766979-7865826879-vd37948,2527,82,4,2,2023-12-13
766979-7865826879-vd37949,340,137,2,7,2023-12-13
766979-7865826879-vd37950,2059,49,4,34,2023-12-13
766979-7865826879-vd37951,3491,133,2,10,2023-12-13
766979-7865826879-vd37952,3254,25,1,26,2023-12-13
766979-7865826879-vd37953,1859,130,5,27,2023-12-13
766979-7865826879-vd37954,592,33,5,19,2023-12-13
766979-7865826879-vd37955,218,129,3,15,2023-12-13
766979-7865826879-vd37956,64,36,2,14,2023-12-13
766979-7865826879-vd37957,3429,23,1,30,2023-12-13
766979-7865826879-vd37958,2538,90,5,14,2023-12-13
766979-7865826879-vd37959,3632,9,2,33,2023-12-13
766979-7865826879-vd37960,169,117,4,12,2023-12-13
766979-7865826879-vd37961,3789,36,1,35,2023-12-13
766979-7865826879-vd37962,518,49,1,17,2023-12-13
766979-7865826879-vd37963,1379,98,4,28,2023-12-13
766979-7865826879-vd37964,3021,95,4,27,2023-12-13
766979-7865826879-vd37965,408,46,4,23,2023-12-13
766979-7865826879-vd37966,2817,98,5,26,2023-12-13
766979-7865826879-vd37967,3278,46,5,19,2023-12-13
766979-7865826879-vd37968,2390,17,3,9,2023-12-13
766979-7865826879-vd37969,16,131,3,23,2023-12-13
766979-7865826879-vd37970,1169,21,3,3,2023-12-13
766979-7865826879-vd37971,390,78,3,31,2023-12-13
766979-7865826879-vd37972,1569,28,3,22,2023-12-13
766979-7865826879-vd37973,3687,25,3,5,2023-12-13
766979-7865826879-vd37974,2751,18,1,7,2023-12-13
766979-7865826879-vd37975,3186,83,5,13,2023-12-13
766979-7865826879-vd37976,1833,63,1,25,2023-12-13
766979-7865826879-vd37977,1416,28,3,35,2023-12-13
766979-7865826879-vd37978,68,33,4,11,2023-12-13
766979-7865826879-vd37979,1676,34,2,22,2023-12-13
766979-7865826879-vd37980,2255,98,4,3,2023-12-13
766979-7865826879-vd37981,570,49,5,20,2023-12-13
766979-7865826879-vd37982,1012,36,5,34,2023-12-13
766979-7865826879-vd37983,3702,36,1,7,2023-12-13
766979-7865826879-vd37984,3286,34,3,21,2023-12-13
766979-7865826879-vd37985,748,71,1,35,2023-12-13
766979-7865826879-vd37986,1750,9,1,29,2023-12-13
766979-7865826879-vd37987,2479,64,5,7,2023-12-13
766979-7865826879-vd37988,1480,77,1,28,2023-12-13
766979-7865826879-vd37989,3734,54,5,21,2023-12-13
766979-7865826879-vd37990,1361,77,5,25,2023-12-13
766979-7865826879-vd37991,106,129,1,18,2023-12-13
766979-7865826879-vd37992,1774,44,4,22,2023-12-13
766979-7865826879-vd37993,471,112,1,17,2023-12-13
766979-7865826879-vd37994,3201,69,1,9,2023-12-13
766979-7865826879-vd37995,2245,104,3,34,2023-12-13
766979-7865826879-vd37996,958,134,2,27,2023-12-13
766979-7865826879-vd37997,133,114,2,14,2023-12-13
766979-7865826879-vd37998,2891,49,5,8,2023-12-13
766979-7865826879-vd37999,1501,41,2,30,2023-12-13
766979-7865826879-vd38000,1792,99,4,28,2023-12-13
766979-7865826879-vd38001,1972,110,1,5,2023-12-13
766979-7865826879-vd38002,2648,123,5,23,2023-12-13
766979-7865826879-vd38003,2701,95,5,4,2023-12-13
766979-7865826879-vd38004,1092,41,3,6,2023-12-13
766979-7865826879-vd38005,2063,123,3,31,2023-12-13
766979-7865826879-vd38006,1235,24,4,13,2023-12-13
766979-7865826879-vd38007,2115,41,5,15,2023-12-13
766979-7865826879-vd38008,2213,107,5,18,2023-12-13
766979-7865826879-vd38009,907,78,1,33,2023-12-13
766979-7865826879-vd38010,2343,63,5,33,2023-12-13
766979-7865826879-vd38011,2799,27,5,23,2023-12-13
766979-7865826879-vd38012,1728,133,2,23,2023-12-13
766979-7865826879-vd38013,2760,26,2,1,2023-12-13
766979-7865826879-vd38014,610,115,5,16,2023-12-13
766979-7865826879-vd38015,3087,133,4,5,2023-12-14
766979-7865826879-vd38016,3647,129,1,12,2023-12-14
766979-7865826879-vd38017,635,25,2,28,2023-12-14
766979-7865826879-vd38018,3278,49,1,1,2023-12-14
766979-7865826879-vd38019,129,47,4,33,2023-12-14
766979-7865826879-vd38020,2575,78,5,16,2023-12-14
766979-7865826879-vd38021,2932,41,3,13,2023-12-14
766979-7865826879-vd38022,2002,98,2,3,2023-12-14
766979-7865826879-vd38023,3302,135,3,32,2023-12-14
766979-7865826879-vd38024,817,4,5,5,2023-12-14
766979-7865826879-vd38025,427,104,3,12,2023-12-14
766979-7865826879-vd38026,748,16,1,6,2023-12-14
766979-7865826879-vd38027,184,56,2,20,2023-12-14
766979-7865826879-vd38028,3866,104,3,27,2023-12-14
766979-7865826879-vd38029,1698,73,4,11,2023-12-14
766979-7865826879-vd38030,3483,21,1,1,2023-12-14
766979-7865826879-vd38031,1994,78,3,24,2023-12-14
766979-7865826879-vd38032,2341,130,1,19,2023-12-14
766979-7865826879-vd38033,1630,43,2,35,2023-12-14
766979-7865826879-vd38034,1793,39,5,11,2023-12-14
766979-7865826879-vd38035,1598,63,3,34,2023-12-14
766979-7865826879-vd38036,433,77,3,5,2023-12-14
766979-7865826879-vd38037,1712,46,5,1,2023-12-14
766979-7865826879-vd38038,3737,1,3,34,2023-12-14
766979-7865826879-vd38039,486,22,5,35,2023-12-14
766979-7865826879-vd38040,1256,95,4,10,2023-12-14
766979-7865826879-vd38041,1725,39,2,3,2023-12-14
766979-7865826879-vd38042,2977,129,1,15,2023-12-14
766979-7865826879-vd38043,2417,5,5,12,2023-12-14
766979-7865826879-vd38044,3204,38,5,15,2023-12-14
766979-7865826879-vd38045,1319,76,4,1,2023-12-14
766979-7865826879-vd38046,382,129,4,4,2023-12-14
766979-7865826879-vd38047,788,90,4,15,2023-12-14
766979-7865826879-vd38048,3023,16,2,6,2023-12-14
766979-7865826879-vd38049,2040,129,4,32,2023-12-14
766979-7865826879-vd38050,1165,64,5,25,2023-12-14
766979-7865826879-vd38051,3982,36,5,18,2023-12-14
766979-7865826879-vd38052,2731,25,5,12,2023-12-14
766979-7865826879-vd38053,3691,39,4,18,2023-12-14
766979-7865826879-vd38054,3774,135,5,29,2023-12-14
766979-7865826879-vd38055,1530,101,1,22,2023-12-14
766979-7865826879-vd38056,1606,36,1,34,2023-12-14
766979-7865826879-vd38057,1139,101,1,19,2023-12-14
766979-7865826879-vd38058,241,95,4,24,2023-12-14
766979-7865826879-vd38059,3441,112,4,31,2023-12-14
766979-7865826879-vd38060,229,4,5,24,2023-12-14
766979-7865826879-vd38061,3423,42,2,26,2023-12-14
766979-7865826879-vd38062,1536,127,4,32,2023-12-14
766979-7865826879-vd38063,3044,124,1,9,2023-12-14
766979-7865826879-vd38064,1981,39,2,2,2023-12-14
766979-7865826879-vd38065,3508,41,1,8,2023-12-14
766979-7865826879-vd38066,309,127,5,1,2023-12-14
766979-7865826879-vd38067,1281,33,3,30,2023-12-14
766979-7865826879-vd38068,2186,31,4,17,2023-12-14
766979-7865826879-vd38069,328,131,5,4,2023-12-14
766979-7865826879-vd38070,40,124,4,1,2023-12-14
766979-7865826879-vd38071,1634,70,2,1,2023-12-14
766979-7865826879-vd38072,338,104,5,27,2023-12-14
766979-7865826879-vd38073,3904,129,2,20,2023-12-14
766979-7865826879-vd38074,2895,19,5,12,2023-12-14
766979-7865826879-vd38075,2696,101,3,31,2023-12-14
766979-7865826879-vd38076,3973,78,5,28,2023-12-14
766979-7865826879-vd38077,1654,95,1,13,2023-12-14
766979-7865826879-vd38078,2367,124,5,18,2023-12-14
766979-7865826879-vd38079,1891,107,2,7,2023-12-14
766979-7865826879-vd38080,2321,131,5,1,2023-12-14
766979-7865826879-vd38081,3982,77,2,12,2023-12-14
766979-7865826879-vd38082,2221,131,4,3,2023-12-14
766979-7865826879-vd38083,2199,97,5,1,2023-12-14
766979-7865826879-vd38084,2712,90,1,35,2023-12-14
766979-7865826879-vd38085,2197,62,4,2,2023-12-14
766979-7865826879-vd38086,721,107,1,23,2023-12-14
766979-7865826879-vd38087,1785,18,5,25,2023-12-14
766979-7865826879-vd38088,1096,64,3,3,2023-12-14
766979-7865826879-vd38089,2816,131,5,29,2023-12-14
766979-7865826879-vd38090,1988,99,4,26,2023-12-14
766979-7865826879-vd38091,2595,27,5,32,2023-12-14
766979-7865826879-vd38092,1129,82,5,11,2023-12-14
766979-7865826879-vd38093,1122,77,5,16,2023-12-14
766979-7865826879-vd38094,872,107,4,13,2023-12-14
766979-7865826879-vd38095,2673,91,2,29,2023-12-14
766979-7865826879-vd38096,1924,47,1,27,2023-12-14
766979-7865826879-vd38097,3870,129,1,10,2023-12-14
766979-7865826879-vd38098,3898,112,4,33,2023-12-14
766979-7865826879-vd38099,438,38,4,31,2023-12-14
766979-7865826879-vd38100,468,39,3,20,2023-12-14
766979-7865826879-vd38101,2561,27,1,28,2023-12-14
766979-7865826879-vd38102,1297,76,1,6,2023-12-14
766979-7865826879-vd38103,282,6,4,3,2023-12-14
766979-7865826879-vd38104,2018,9,3,32,2023-12-14
766979-7865826879-vd38105,2813,107,2,31,2023-12-14
766979-7865826879-vd38106,3757,43,2,8,2023-12-14
766979-7865826879-vd38107,1433,39,2,22,2023-12-14
766979-7865826879-vd38108,972,44,5,16,2023-12-14
766979-7865826879-vd38109,659,134,1,9,2023-12-14
766979-7865826879-vd38110,1250,98,5,31,2023-12-14
766979-7865826879-vd38111,2346,39,3,32,2023-12-14
766979-7865826879-vd38112,1858,54,2,35,2023-12-14
766979-7865826879-vd38113,611,77,3,23,2023-12-14
766979-7865826879-vd38114,2926,8,5,10,2023-12-14
766979-7865826879-vd38115,2271,34,2,4,2023-12-14
766979-7865826879-vd38116,3753,93,3,27,2023-12-14
766979-7865826879-vd38117,1247,98,4,22,2023-12-14
766979-7865826879-vd38118,1829,83,5,9,2023-12-14
766979-7865826879-vd38119,868,33,3,12,2023-12-14
766979-7865826879-vd38120,2599,77,3,23,2023-12-14
766979-7865826879-vd38121,2642,36,2,31,2023-12-14
766979-7865826879-vd38122,968,44,5,6,2023-12-14
766979-7865826879-vd38123,1906,123,5,13,2023-12-14
766979-7865826879-vd38124,1843,65,5,2,2023-12-14
766979-7865826879-vd38125,2500,39,5,6,2023-12-14
766979-7865826879-vd38126,551,27,1,12,2023-12-14
766979-7865826879-vd38127,268,93,4,26,2023-12-14
766979-7865826879-vd38128,869,98,2,28,2023-12-14
766979-7865826879-vd38129,3838,124,2,20,2023-12-14
766979-7865826879-vd38130,598,78,3,15,2023-12-14
766979-7865826879-vd38131,3727,9,2,23,2023-12-14
766979-7865826879-vd38132,2444,60,2,10,2023-12-14
766979-7865826879-vd38133,2937,14,5,13,2023-12-15
766979-7865826879-vd38134,1153,102,3,27,2023-12-15
766979-7865826879-vd38135,1323,49,3,3,2023-12-15
766979-7865826879-vd38136,3817,34,5,1,2023-12-15
766979-7865826879-vd38137,864,21,3,31,2023-12-15
766979-7865826879-vd38138,2865,130,2,6,2023-12-15
766979-7865826879-vd38139,3428,130,1,2,2023-12-15
766979-7865826879-vd38140,1212,124,3,25,2023-12-15
766979-7865826879-vd38141,1961,41,5,12,2023-12-15
766979-7865826879-vd38142,2427,43,2,5,2023-12-15
766979-7865826879-vd38143,1342,31,3,32,2023-12-15
766979-7865826879-vd38144,1800,73,5,20,2023-12-15
766979-7865826879-vd38145,1718,44,3,18,2023-12-15
766979-7865826879-vd38146,3081,113,1,3,2023-12-15
766979-7865826879-vd38147,3557,133,5,19,2023-12-15
766979-7865826879-vd38148,1680,87,2,34,2023-12-15
766979-7865826879-vd38149,3875,78,5,27,2023-12-15
766979-7865826879-vd38150,3304,90,3,16,2023-12-15
766979-7865826879-vd38151,227,51,3,6,2023-12-15
766979-7865826879-vd38152,608,22,5,35,2023-12-15
766979-7865826879-vd38153,2806,83,1,11,2023-12-15
766979-7865826879-vd38154,3189,90,2,30,2023-12-15
766979-7865826879-vd38155,2166,52,5,30,2023-12-15
766979-7865826879-vd38156,365,90,3,35,2023-12-15
766979-7865826879-vd38157,1496,4,3,3,2023-12-15
766979-7865826879-vd38158,2761,90,2,34,2023-12-15
766979-7865826879-vd38159,3861,123,1,8,2023-12-15
766979-7865826879-vd38160,3785,80,1,3,2023-12-15
766979-7865826879-vd38161,1828,44,2,5,2023-12-15
766979-7865826879-vd38162,1808,132,2,24,2023-12-15
766979-7865826879-vd38163,870,83,4,35,2023-12-15
766979-7865826879-vd38164,3715,102,4,29,2023-12-15
766979-7865826879-vd38165,3667,123,4,29,2023-12-15
766979-7865826879-vd38166,2831,112,1,21,2023-12-15
766979-7865826879-vd38167,1070,63,5,27,2023-12-15
766979-7865826879-vd38168,2376,124,2,6,2023-12-15
766979-7865826879-vd38169,3565,31,5,29,2023-12-15
766979-7865826879-vd38170,3243,4,5,20,2023-12-15
766979-7865826879-vd38171,1935,90,4,25,2023-12-15
766979-7865826879-vd38172,1515,34,5,31,2023-12-15
766979-7865826879-vd38173,1637,136,3,22,2023-12-15
766979-7865826879-vd38174,2178,90,5,28,2023-12-15
766979-7865826879-vd38175,1425,43,3,1,2023-12-15
766979-7865826879-vd38176,64,20,3,31,2023-12-15
766979-7865826879-vd38177,956,77,3,30,2023-12-15
766979-7865826879-vd38178,1353,78,4,20,2023-12-15
766979-7865826879-vd38179,2139,22,1,1,2023-12-15
766979-7865826879-vd38180,1441,129,4,11,2023-12-15
766979-7865826879-vd38181,1746,38,1,16,2023-12-15
766979-7865826879-vd38182,2032,124,3,2,2023-12-15
766979-7865826879-vd38183,3508,78,1,19,2023-12-15
766979-7865826879-vd38184,787,115,3,7,2023-12-15
766979-7865826879-vd38185,991,124,3,28,2023-12-15
766979-7865826879-vd38186,1466,129,3,22,2023-12-15
766979-7865826879-vd38187,998,3,1,1,2023-12-15
766979-7865826879-vd38188,53,101,1,27,2023-12-15
766979-7865826879-vd38189,1678,18,3,14,2023-12-15
766979-7865826879-vd38190,20,72,2,5,2023-12-15
766979-7865826879-vd38191,1954,20,1,4,2023-12-15
766979-7865826879-vd38192,3466,113,2,12,2023-12-15
766979-7865826879-vd38193,57,136,5,32,2023-12-15
766979-7865826879-vd38194,1011,78,5,27,2023-12-15
766979-7865826879-vd38195,3332,44,3,19,2023-12-15
766979-7865826879-vd38196,2312,53,4,31,2023-12-15
766979-7865826879-vd38197,3821,77,1,3,2023-12-15
766979-7865826879-vd38198,1844,98,4,16,2023-12-15
766979-7865826879-vd38199,676,87,3,27,2023-12-15
766979-7865826879-vd38200,789,26,4,24,2023-12-15
766979-7865826879-vd38201,1016,115,5,29,2023-12-15
766979-7865826879-vd38202,1196,47,5,14,2023-12-15
766979-7865826879-vd38203,3444,131,3,29,2023-12-15
766979-7865826879-vd38204,334,125,2,33,2023-12-15
766979-7865826879-vd38205,2951,74,1,15,2023-12-15
766979-7865826879-vd38206,2958,124,1,1,2023-12-15
766979-7865826879-vd38207,2735,131,5,6,2023-12-15
766979-7865826879-vd38208,3884,69,5,2,2023-12-15
766979-7865826879-vd38209,2388,98,1,1,2023-12-15
766979-7865826879-vd38210,3036,121,3,16,2023-12-15
766979-7865826879-vd38211,1173,107,5,35,2023-12-15
766979-7865826879-vd38212,3926,33,3,6,2023-12-15
766979-7865826879-vd38213,902,39,5,8,2023-12-15
766979-7865826879-vd38214,3436,78,2,5,2023-12-15
766979-7865826879-vd38215,1023,133,3,7,2023-12-15
766979-7865826879-vd38216,502,24,1,3,2023-12-15
766979-7865826879-vd38217,3701,137,1,7,2023-12-15
766979-7865826879-vd38218,2558,70,2,30,2023-12-15
766979-7865826879-vd38219,879,78,4,29,2023-12-15
766979-7865826879-vd38220,3795,29,2,25,2023-12-15
766979-7865826879-vd38221,3735,98,1,1,2023-12-15
766979-7865826879-vd38222,1708,19,3,33,2023-12-15
766979-7865826879-vd38223,448,129,1,14,2023-12-15
766979-7865826879-vd38224,3676,110,2,5,2023-12-15
766979-7865826879-vd38225,497,45,5,21,2023-12-15
766979-7865826879-vd38226,573,98,5,16,2023-12-15
766979-7865826879-vd38227,1310,34,4,2,2023-12-15
766979-7865826879-vd38228,3893,113,1,34,2023-12-15
766979-7865826879-vd38229,1459,131,3,30,2023-12-15
766979-7865826879-vd38230,2500,37,4,35,2023-12-15
